"","x","y","NDVI","Date"
"1344",456865,6527075,0.424867987632751,2018-07-31
"1345",456875,6527075,0.406337380409241,2018-07-31
"1346",456885,6527075,0.400654524564743,2018-07-31
"1347",456895,6527075,0.401225835084915,2018-07-31
"1348",456905,6527075,0.388605833053589,2018-07-31
"1349",456915,6527075,0.388407111167908,2018-07-31
"1350",456925,6527075,0.395182877779007,2018-07-31
"1351",456935,6527075,0.361572057008743,2018-07-31
"1352",456945,6527075,0.33882150053978,2018-07-31
"1353",456955,6527075,0.320413440465927,2018-07-31
"1354",456965,6527075,0.307859301567078,2018-07-31
"1355",456975,6527075,0.353424668312073,2018-07-31
"1356",456985,6527075,0.396477878093719,2018-07-31
"1357",456995,6527075,0.457813292741776,2018-07-31
"1358",457005,6527075,0.497933894395828,2018-07-31
"1359",457015,6527075,0.510898470878601,2018-07-31
"1360",457025,6527075,0.525211215019226,2018-07-31
"1361",457035,6527075,0.537785112857819,2018-07-31
"1362",457045,6527075,0.539047598838806,2018-07-31
"1363",457055,6527075,0.535991132259369,2018-07-31
"1364",457065,6527075,0.528089880943298,2018-07-31
"1365",457075,6527075,0.536940395832062,2018-07-31
"1366",457085,6527075,0.562675654888153,2018-07-31
"1367",457095,6527075,0.568429887294769,2018-07-31
"1368",457105,6527075,0.56635719537735,2018-07-31
"1369",457115,6527075,0.565170049667358,2018-07-31
"1370",457125,6527075,0.562871038913727,2018-07-31
"1371",457135,6527075,0.575335144996643,2018-07-31
"1372",457145,6527075,0.591033339500427,2018-07-31
"1373",457155,6527075,0.600890636444092,2018-07-31
"1374",457165,6527075,0.607940435409546,2018-07-31
"1375",457175,6527075,0.625105082988739,2018-07-31
"1376",457185,6527075,0.61063951253891,2018-07-31
"1377",457195,6527075,0.588184177875519,2018-07-31
"1378",457205,6527075,0.575262546539307,2018-07-31
"1379",457215,6527075,0.582404315471649,2018-07-31
"1380",457225,6527075,0.57317453622818,2018-07-31
"1449",456515,6527065,0.544154763221741,2018-07-31
"1450",456525,6527065,0.521751165390015,2018-07-31
"1451",456535,6527065,0.497118920087814,2018-07-31
"1452",456545,6527065,0.506995677947998,2018-07-31
"1453",456555,6527065,0.519759893417358,2018-07-31
"1454",456565,6527065,0.521674156188965,2018-07-31
"1455",456575,6527065,0.526407122612,2018-07-31
"1456",456585,6527065,0.540416896343231,2018-07-31
"1457",456595,6527065,0.574234068393707,2018-07-31
"1458",456605,6527065,0.561955094337463,2018-07-31
"1459",456615,6527065,0.557735860347748,2018-07-31
"1460",456625,6527065,0.561219394207001,2018-07-31
"1461",456635,6527065,0.549034357070923,2018-07-31
"1462",456645,6527065,0.532107770442963,2018-07-31
"1463",456655,6527065,0.530889511108398,2018-07-31
"1464",456665,6527065,0.522869050502777,2018-07-31
"1465",456675,6527065,0.548696100711823,2018-07-31
"1466",456685,6527065,0.566840529441833,2018-07-31
"1467",456695,6527065,0.542222201824188,2018-07-31
"1468",456705,6527065,0.533936679363251,2018-07-31
"1469",456715,6527065,0.552132725715637,2018-07-31
"1470",456725,6527065,0.560863316059113,2018-07-31
"1472",456745,6527065,0.535122811794281,2018-07-31
"1473",456755,6527065,0.551763355731964,2018-07-31
"1474",456765,6527065,0.549549520015717,2018-07-31
"1475",456775,6527065,0.539348542690277,2018-07-31
"1476",456785,6527065,0.523809552192688,2018-07-31
"1477",456795,6527065,0.522471904754639,2018-07-31
"1478",456805,6527065,0.497373521327972,2018-07-31
"1479",456815,6527065,0.500134527683258,2018-07-31
"1480",456825,6527065,0.494319677352905,2018-07-31
"1481",456835,6527065,0.444672137498856,2018-07-31
"1482",456845,6527065,0.403249621391296,2018-07-31
"1483",456855,6527065,0.386783272027969,2018-07-31
"1484",456865,6527065,0.38476374745369,2018-07-31
"1485",456875,6527065,0.3830606341362,2018-07-31
"1486",456885,6527065,0.383380562067032,2018-07-31
"1487",456895,6527065,0.374296426773071,2018-07-31
"1488",456905,6527065,0.369202226400375,2018-07-31
"1489",456915,6527065,0.369195401668549,2018-07-31
"1490",456925,6527065,0.357338190078735,2018-07-31
"1491",456935,6527065,0.31787782907486,2018-07-31
"1493",456955,6527065,0.297984212636948,2018-07-31
"1494",456965,6527065,0.328785806894302,2018-07-31
"1495",456975,6527065,0.379509389400482,2018-07-31
"1496",456985,6527065,0.405832916498184,2018-07-31
"1497",456995,6527065,0.449999988079071,2018-07-31
"1498",457005,6527065,0.478126615285873,2018-07-31
"1499",457015,6527065,0.496448308229446,2018-07-31
"1500",457025,6527065,0.524064183235168,2018-07-31
"1501",457035,6527065,0.52458131313324,2018-07-31
"1502",457045,6527065,0.50561797618866,2018-07-31
"1503",457055,6527065,0.503523051738739,2018-07-31
"1504",457065,6527065,0.512735307216644,2018-07-31
"1505",457075,6527065,0.520559430122375,2018-07-31
"1506",457085,6527065,0.527621209621429,2018-07-31
"1507",457095,6527065,0.543130099773407,2018-07-31
"1508",457105,6527065,0.553419411182404,2018-07-31
"1509",457115,6527065,0.541564464569092,2018-07-31
"1510",457125,6527065,0.539798974990845,2018-07-31
"1511",457135,6527065,0.571232497692108,2018-07-31
"1512",457145,6527065,0.599549412727356,2018-07-31
"1513",457155,6527065,0.591847956180573,2018-07-31
"1514",457165,6527065,0.59915167093277,2018-07-31
"1515",457175,6527065,0.605524837970734,2018-07-31
"1516",457185,6527065,0.596586048603058,2018-07-31
"1517",457195,6527065,0.596366703510284,2018-07-31
"1518",457205,6527065,0.596566498279572,2018-07-31
"1519",457215,6527065,0.599277973175049,2018-07-31
"1520",457225,6527065,0.58704948425293,2018-07-31
"1521",457235,6527065,0.585913777351379,2018-07-31
"1587",456495,6527055,0.573398232460022,2018-07-31
"1588",456505,6527055,0.574951529502869,2018-07-31
"1589",456515,6527055,0.578618168830872,2018-07-31
"1590",456525,6527055,0.568213403224945,2018-07-31
"1591",456535,6527055,0.540617704391479,2018-07-31
"1592",456545,6527055,0.52627569437027,2018-07-31
"1593",456555,6527055,0.537202775478363,2018-07-31
"1594",456565,6527055,0.528949439525604,2018-07-31
"1595",456575,6527055,0.525641024112701,2018-07-31
"1596",456585,6527055,0.54540628194809,2018-07-31
"1597",456595,6527055,0.559001326560974,2018-07-31
"1598",456605,6527055,0.520249247550964,2018-07-31
"1599",456615,6527055,0.516194343566895,2018-07-31
"1600",456625,6527055,0.531491160392761,2018-07-31
"1601",456635,6527055,0.528447210788727,2018-07-31
"1602",456645,6527055,0.527068436145782,2018-07-31
"1603",456655,6527055,0.520609080791473,2018-07-31
"1604",456665,6527055,0.526564955711365,2018-07-31
"1605",456675,6527055,0.545239984989166,2018-07-31
"1606",456685,6527055,0.557608723640442,2018-07-31
"1607",456695,6527055,0.534444451332092,2018-07-31
"1608",456705,6527055,0.554540276527405,2018-07-31
"1609",456715,6527055,0.559086978435516,2018-07-31
"1610",456725,6527055,0.541294634342194,2018-07-31
"1611",456735,6527055,0.519977927207947,2018-07-31
"1612",456745,6527055,0.53346186876297,2018-07-31
"1613",456755,6527055,0.548057854175568,2018-07-31
"1614",456765,6527055,0.548093318939209,2018-07-31
"1615",456775,6527055,0.550083935260773,2018-07-31
"1616",456785,6527055,0.53689569234848,2018-07-31
"1617",456795,6527055,0.550741136074066,2018-07-31
"1618",456805,6527055,0.512869119644165,2018-07-31
"1619",456815,6527055,0.507139086723328,2018-07-31
"1620",456825,6527055,0.491416305303574,2018-07-31
"1621",456835,6527055,0.46761828660965,2018-07-31
"1622",456845,6527055,0.43400102853775,2018-07-31
"1623",456855,6527055,0.405405402183533,2018-07-31
"1624",456865,6527055,0.405832916498184,2018-07-31
"1625",456875,6527055,0.394540935754776,2018-07-31
"1626",456885,6527055,0.368828654289246,2018-07-31
"1627",456895,6527055,0.368521153926849,2018-07-31
"1628",456905,6527055,0.391013383865356,2018-07-31
"1629",456915,6527055,0.377323418855667,2018-07-31
"1630",456925,6527055,0.311151087284088,2018-07-31
"1631",456935,6527055,0.294170409440994,2018-07-31
"1632",456945,6527055,0.316742092370987,2018-07-31
"1633",456955,6527055,0.340771734714508,2018-07-31
"1634",456965,6527055,0.378839582204819,2018-07-31
"1635",456975,6527055,0.409632325172424,2018-07-31
"1636",456985,6527055,0.421106547117233,2018-07-31
"1637",456995,6527055,0.440944880247116,2018-07-31
"1638",457005,6527055,0.461463421583176,2018-07-31
"1639",457015,6527055,0.494959682226181,2018-07-31
"1640",457025,6527055,0.50607705116272,2018-07-31
"1641",457035,6527055,0.503637850284576,2018-07-31
"1642",457045,6527055,0.479935795068741,2018-07-31
"1643",457055,6527055,0.472008496522903,2018-07-31
"1644",457065,6527055,0.475998938083649,2018-07-31
"1645",457075,6527055,0.502248108386993,2018-07-31
"1646",457085,6527055,0.500531375408173,2018-07-31
"1647",457095,6527055,0.507847845554352,2018-07-31
"1648",457105,6527055,0.53290182352066,2018-07-31
"1649",457115,6527055,0.534454703330994,2018-07-31
"1650",457125,6527055,0.533442080020905,2018-07-31
"1651",457135,6527055,0.545157790184021,2018-07-31
"1652",457145,6527055,0.572772562503815,2018-07-31
"1653",457155,6527055,0.555320262908936,2018-07-31
"1654",457165,6527055,0.554273724555969,2018-07-31
"1655",457175,6527055,0.581523239612579,2018-07-31
"1656",457185,6527055,0.573807537555695,2018-07-31
"1657",457195,6527055,0.57008308172226,2018-07-31
"1658",457205,6527055,0.584736227989197,2018-07-31
"1659",457215,6527055,0.595713019371033,2018-07-31
"1660",457225,6527055,0.571256041526794,2018-07-31
"1661",457235,6527055,0.591737568378448,2018-07-31
"1662",457245,6527055,0.601206660270691,2018-07-31
"1713",456355,6527045,0.462642252445221,2018-07-31
"1714",456365,6527045,0.496858507394791,2018-07-31
"1715",456375,6527045,0.508297145366669,2018-07-31
"1724",456465,6527045,0.595996856689453,2018-07-31
"1725",456475,6527045,0.588583707809448,2018-07-31
"1726",456485,6527045,0.582899451255798,2018-07-31
"1727",456495,6527045,0.587998926639557,2018-07-31
"1728",456505,6527045,0.602116405963898,2018-07-31
"1729",456515,6527045,0.61340069770813,2018-07-31
"1730",456525,6527045,0.585161983966827,2018-07-31
"1731",456535,6527045,0.551849901676178,2018-07-31
"1732",456545,6527045,0.543219268321991,2018-07-31
"1733",456555,6527045,0.528875350952148,2018-07-31
"1734",456565,6527045,0.531120359897614,2018-07-31
"1735",456575,6527045,0.540590882301331,2018-07-31
"1736",456585,6527045,0.548081994056702,2018-07-31
"1737",456595,6527045,0.559897184371948,2018-07-31
"1738",456605,6527045,0.534685671329498,2018-07-31
"1739",456615,6527045,0.519012331962585,2018-07-31
"1740",456625,6527045,0.529440522193909,2018-07-31
"1741",456635,6527045,0.525540292263031,2018-07-31
"1742",456645,6527045,0.535959362983704,2018-07-31
"1743",456655,6527045,0.532946765422821,2018-07-31
"1744",456665,6527045,0.535974979400635,2018-07-31
"1745",456675,6527045,0.534304618835449,2018-07-31
"1746",456685,6527045,0.562856376171112,2018-07-31
"1747",456695,6527045,0.558985650539398,2018-07-31
"1748",456705,6527045,0.575007021427155,2018-07-31
"1749",456715,6527045,0.565266728401184,2018-07-31
"1750",456725,6527045,0.557906448841095,2018-07-31
"1751",456735,6527045,0.53905177116394,2018-07-31
"1752",456745,6527045,0.540540516376495,2018-07-31
"1753",456755,6527045,0.564640879631042,2018-07-31
"1754",456765,6527045,0.560396015644073,2018-07-31
"1755",456775,6527045,0.550543010234833,2018-07-31
"1756",456785,6527045,0.543778777122498,2018-07-31
"1757",456795,6527045,0.554746568202972,2018-07-31
"1758",456805,6527045,0.508528769016266,2018-07-31
"1759",456815,6527045,0.509850263595581,2018-07-31
"1760",456825,6527045,0.497589707374573,2018-07-31
"1761",456835,6527045,0.488000005483627,2018-07-31
"1762",456845,6527045,0.487285941839218,2018-07-31
"1763",456855,6527045,0.47932380437851,2018-07-31
"1764",456865,6527045,0.466173350811005,2018-07-31
"1765",456875,6527045,0.430944949388504,2018-07-31
"1766",456885,6527045,0.386374950408936,2018-07-31
"1767",456895,6527045,0.392891436815262,2018-07-31
"1768",456905,6527045,0.398366183042526,2018-07-31
"1769",456915,6527045,0.360671013593674,2018-07-31
"1770",456925,6527045,0.322049409151077,2018-07-31
"1771",456935,6527045,0.349790394306183,2018-07-31
"1772",456945,6527045,0.366557985544205,2018-07-31
"1773",456955,6527045,0.388862878084183,2018-07-31
"1774",456965,6527045,0.408491939306259,2018-07-31
"1775",456975,6527045,0.42828181385994,2018-07-31
"1776",456985,6527045,0.438492059707642,2018-07-31
"1777",456995,6527045,0.432146281003952,2018-07-31
"1778",457005,6527045,0.449261546134949,2018-07-31
"1779",457015,6527045,0.490176826715469,2018-07-31
"1780",457025,6527045,0.499377340078354,2018-07-31
"1781",457035,6527045,0.481596678495407,2018-07-31
"1782",457045,6527045,0.453512400388718,2018-07-31
"1783",457055,6527045,0.449643939733505,2018-07-31
"1784",457065,6527045,0.46405228972435,2018-07-31
"1785",457075,6527045,0.478564292192459,2018-07-31
"1786",457085,6527045,0.460740745067596,2018-07-31
"1787",457095,6527045,0.472899049520493,2018-07-31
"1788",457105,6527045,0.497971594333649,2018-07-31
"1789",457115,6527045,0.504140794277191,2018-07-31
"1790",457125,6527045,0.512260854244232,2018-07-31
"1791",457135,6527045,0.537185490131378,2018-07-31
"1792",457145,6527045,0.546005487442017,2018-07-31
"1793",457155,6527045,0.552030086517334,2018-07-31
"1794",457165,6527045,0.547484517097473,2018-07-31
"1795",457175,6527045,0.569910049438477,2018-07-31
"1796",457185,6527045,0.562765955924988,2018-07-31
"1797",457195,6527045,0.555258214473724,2018-07-31
"1798",457205,6527045,0.574027419090271,2018-07-31
"1799",457215,6527045,0.581775724887848,2018-07-31
"1800",457225,6527045,0.588183164596558,2018-07-31
"1801",457235,6527045,0.613663136959076,2018-07-31
"1802",457245,6527045,0.608124256134033,2018-07-31
"1803",457255,6527045,0.599059402942657,2018-07-31
"1850",456325,6527035,0.488205134868622,2018-07-31
"1851",456335,6527035,0.492522180080414,2018-07-31
"1852",456345,6527035,0.460381150245667,2018-07-31
"1853",456355,6527035,0.470529466867447,2018-07-31
"1854",456365,6527035,0.494229793548584,2018-07-31
"1855",456375,6527035,0.521183252334595,2018-07-31
"1856",456385,6527035,0.518444657325745,2018-07-31
"1857",456395,6527035,0.516969978809357,2018-07-31
"1858",456405,6527035,0.528636574745178,2018-07-31
"1859",456415,6527035,0.514983654022217,2018-07-31
"1860",456425,6527035,0.52262556552887,2018-07-31
"1861",456435,6527035,0.517000019550323,2018-07-31
"1862",456445,6527035,0.530778765678406,2018-07-31
"1863",456455,6527035,0.562065541744232,2018-07-31
"1864",456465,6527035,0.577306389808655,2018-07-31
"1865",456475,6527035,0.599595546722412,2018-07-31
"1866",456485,6527035,0.597953975200653,2018-07-31
"1867",456495,6527035,0.60693347454071,2018-07-31
"1868",456505,6527035,0.605928957462311,2018-07-31
"1869",456515,6527035,0.620582103729248,2018-07-31
"1870",456525,6527035,0.582711577415466,2018-07-31
"1871",456535,6527035,0.557596445083618,2018-07-31
"1872",456545,6527035,0.576650023460388,2018-07-31
"1873",456555,6527035,0.570565044879913,2018-07-31
"1874",456565,6527035,0.568300306797028,2018-07-31
"1875",456575,6527035,0.551106452941895,2018-07-31
"1876",456585,6527035,0.551829278469086,2018-07-31
"1877",456595,6527035,0.550472378730774,2018-07-31
"1878",456605,6527035,0.544772386550903,2018-07-31
"1879",456615,6527035,0.533097505569458,2018-07-31
"1880",456625,6527035,0.525136888027191,2018-07-31
"1881",456635,6527035,0.525773167610168,2018-07-31
"1882",456645,6527035,0.553557693958282,2018-07-31
"1883",456655,6527035,0.550656139850616,2018-07-31
"1884",456665,6527035,0.558455109596252,2018-07-31
"1885",456675,6527035,0.57089751958847,2018-07-31
"1886",456685,6527035,0.589854300022125,2018-07-31
"1887",456695,6527035,0.583937525749207,2018-07-31
"1888",456705,6527035,0.579418361186981,2018-07-31
"1889",456715,6527035,0.572351813316345,2018-07-31
"1890",456725,6527035,0.575061500072479,2018-07-31
"1891",456735,6527035,0.549823522567749,2018-07-31
"1892",456745,6527035,0.548457562923431,2018-07-31
"1893",456755,6527035,0.556611657142639,2018-07-31
"1894",456765,6527035,0.565118253231049,2018-07-31
"1895",456775,6527035,0.561002790927887,2018-07-31
"1896",456785,6527035,0.552238821983337,2018-07-31
"1897",456795,6527035,0.536637902259827,2018-07-31
"1898",456805,6527035,0.507478654384613,2018-07-31
"1899",456815,6527035,0.504461944103241,2018-07-31
"1900",456825,6527035,0.500399053096771,2018-07-31
"1901",456835,6527035,0.491598904132843,2018-07-31
"1917",456995,6527035,0.434656351804733,2018-07-31
"1918",457005,6527035,0.452784508466721,2018-07-31
"1919",457015,6527035,0.475457161664963,2018-07-31
"1920",457025,6527035,0.472168892621994,2018-07-31
"1921",457035,6527035,0.453573167324066,2018-07-31
"1922",457045,6527035,0.454727351665497,2018-07-31
"1923",457055,6527035,0.476070523262024,2018-07-31
"1924",457065,6527035,0.490657806396484,2018-07-31
"1925",457075,6527035,0.516736388206482,2018-07-31
"1926",457085,6527035,0.493346989154816,2018-07-31
"1927",457095,6527035,0.482115864753723,2018-07-31
"1928",457105,6527035,0.493575215339661,2018-07-31
"1929",457115,6527035,0.5142782330513,2018-07-31
"1930",457125,6527035,0.536660134792328,2018-07-31
"1931",457135,6527035,0.543227255344391,2018-07-31
"1932",457145,6527035,0.536416530609131,2018-07-31
"1933",457155,6527035,0.535982191562653,2018-07-31
"1934",457165,6527035,0.549158036708832,2018-07-31
"1935",457175,6527035,0.552417159080505,2018-07-31
"1936",457185,6527035,0.547835409641266,2018-07-31
"1937",457195,6527035,0.539295375347137,2018-07-31
"1938",457205,6527035,0.545429110527039,2018-07-31
"1939",457215,6527035,0.570813000202179,2018-07-31
"1940",457225,6527035,0.603040039539337,2018-07-31
